date,open,high,low,close,volume
2023-11-21 00:00:00+08:00,28.391223326333762,28.582733154296875,28.19971532474372,28.582733154296875,745332
2023-11-22 00:00:00+08:00,28.439099103234323,28.53485218211137,28.056079482234512,28.1997127532959,1051177
2023-11-23 00:00:00+08:00,28.199713724267184,28.58273153208214,28.103958815720205,28.486976623535156,759102
2023-11-24 00:00:00+08:00,28.4869770940964,28.4869770940964,28.343345642089844,28.343345642089844,393032
2023-11-27 00:00:00+08:00,28.391220737422895,28.439099103234323,28.1997127532959,28.1997127532959,455474
2023-11-28 00:00:00+08:00,28.199714190083284,28.869994908238223,28.199714190083284,28.343345642089844,1540181
2023-11-29 00:00:00+08:00,28.58273153208214,28.58273153208214,28.34334517390117,28.486976623535156,533499
2023-11-30 00:00:00+08:00,28.486976623535156,28.58273153208214,28.24759026535419,28.486976623535156,654596
2023-12-01 00:00:00+08:00,28.534852981567383,28.582731348720213,28.34334499207494,28.534852981567383,772039
2023-12-04 00:00:00+08:00,28.534852136515802,28.869993391168663,28.43909905779176,28.82211685180664,2025568
2023-12-05 00:00:00+08:00,28.869993857274206,28.869993857274206,28.678485870361328,28.678485870361328,747961
2023-12-06 00:00:00+08:00,28.726362046896785,28.77423858642578,28.582730601936884,28.77423858642578,451164
2023-12-07 00:00:00+08:00,28.726362410496314,28.91787222378213,28.58273096371842,28.678485870361328,456830
2023-12-08 00:00:00+08:00,28.726362410496314,28.82211731713922,28.58273096371842,28.678485870361328,681358
2023-12-11 00:00:00+08:00,28.822118574963138,29.013626570233605,28.582732211095294,28.8699951171875,944144
2023-12-12 00:00:00+08:00,28.82211847114504,28.82211847114504,28.247590834657075,28.295467376708984,1202803
2023-12-13 00:00:00+08:00,28.295468141324985,28.295468141324985,27.912450315440555,28.056081771850586,758386
2023-12-14 00:00:00+08:00,28.199713543362368,28.726362797432785,28.056080268276837,28.534852981567383,1064157
2023-12-15 00:00:00+08:00,28.917871756903587,28.96574829626561,28.63060704161275,28.82211685180664,2076966
2023-12-18 00:00:00+08:00,29.0136262823499,29.63603228332897,28.86999483072896,28.965749740600586,2826120
2023-12-19 00:00:00+08:00,28.917872984946598,28.917872984946598,28.391221897734773,28.43910026550293,1090275
2023-12-20 00:00:00+08:00,28.869993674260936,29.109380026164217,28.534852416321762,28.726362228393555,1264501
2023-12-21 00:00:00+08:00,28.678485870361328,28.965748763917116,28.5348525972105,28.678485870361328,658124
2023-12-22 00:00:00+08:00,28.678486256652917,28.726362797432785,28.534852981567383,28.534852981567383,551042
2023-12-25 00:00:00+08:00,28.53485199886027,28.67848526899924,28.247589111328125,28.247589111328125,759881
2023-12-26 00:00:00+08:00,28.24759044717627,28.43910026550293,28.1997139057811,28.43910026550293,470703
2023-12-27 00:00:00+08:00,28.391223142115024,28.6306095123291,28.24759168526119,28.6306095123291,494805
2023-12-28 00:00:00+08:00,28.58273296883551,28.678487882195757,28.53485459896886,28.6306095123291,327236
2023-12-29 00:00:00+08:00,28.58273153208214,28.58273153208214,28.24759026535419,28.486976623535156,502841
2024-01-02 00:00:00+08:00,28.582730834560977,28.582730834560977,28.008203223672595,28.103958129882812,2514160
2024-01-03 00:00:00+08:00,28.103960327516283,28.103960327516283,27.96032887015593,28.00820541381836,766307
2024-01-04 00:00:00+08:00,28.00820541381836,28.15183687117871,27.96032887015593,28.00820541381836,467843
2024-01-05 00:00:00+08:00,28.008203042714165,28.15183448791504,28.008203042714165,28.15183448791504,516663
2024-01-08 00:00:00+08:00,28.199712853897275,28.486975744299023,28.15183448791504,28.15183448791504,396668
2024-01-09 00:00:00+08:00,28.199715241214207,28.199715241214207,27.96032887015593,28.00820541381836,329524
2024-01-10 00:00:00+08:00,28.00820397500626,28.00820397500626,27.768817616245524,27.864572525024414,780789
2024-01-11 00:00:00+08:00,27.864573956458006,28.00820541381836,27.864573956458006,28.00820541381836,346877
2024-01-12 00:00:00+08:00,28.151836684914958,28.151836684914958,27.8645737720949,28.056081771850586,344059
2024-01-15 00:00:00+08:00,28.056081957480785,28.15183687117871,28.00820541381836,28.00820541381836,344101
2024-01-16 00:00:00+08:00,27.864572995988595,27.864572995988595,27.625186633181773,27.7209415435791,1192648
2024-01-17 00:00:00+08:00,27.577306647240537,27.720939917598177,27.385798664051848,27.625185012817383,1737689
2024-01-18 00:00:00+08:00,27.625187395091586,27.673063938424196,27.481555938720703,27.481555938720703,264597
2024-01-19 00:00:00+08:00,27.337922759937435,27.577309130256932,27.337922759937435,27.433677673339844,448548
2024-01-22 00:00:00+08:00,27.433675483644826,27.625185295163764,27.433675483644826,27.529430389404297,477300
2024-01-23 00:00:00+08:00,27.385798763552035,27.673061652565224,27.385798763552035,27.577306747436523,359623
2024-01-24 00:00:00+08:00,27.768817616245524,28.10395888378515,27.768817616245524,27.864572525024414,577798
2024-01-25 00:00:00+08:00,27.960327906385924,27.960327906385924,27.7209415435791,27.7209415435791,350991
2024-01-26 00:00:00+08:00,27.67306155202133,27.816692996006072,27.625185012817383,27.625185012817383,378961
2024-01-29 00:00:00+08:00,27.625186267755176,27.86457262739539,27.625186267755176,27.816694259643555,310576
2024-01-30 00:00:00+08:00,27.816692996006072,27.816692996006072,27.577306647240537,27.625185012817383,686040
2024-01-31 00:00:00+08:00,27.625185012817383,27.816692996006072,27.625185012817383,27.625185012817383,527965
2024-02-01 00:00:00+08:00,27.720939736113003,27.76881627500351,27.57730646669571,27.67306137084961,675957
2024-02-02 00:00:00+08:00,27.67306155202133,27.720939917598177,27.577306647240537,27.625185012817383,519325
2024-02-05 00:00:00+08:00,27.625185295163764,27.720940200923234,27.529430389404297,27.529430389404297,732202
2024-02-15 00:00:00+08:00,27.577306747436523,27.625185113187328,27.385798763552035,27.577306747436523,886731
2024-02-16 00:00:00+08:00,27.481554435802426,27.9603271484375,27.481554435802426,27.9603271484375,781380
2024-02-19 00:00:00+08:00,27.960326683753948,28.295466115930324,27.960326683753948,28.103958129882812,722805
2024-02-20 00:00:00+08:00,28.056080516209217,28.10395888378515,27.81669415744848,27.864572525024414,661512
2024-02-21 00:00:00+08:00,28.10395859695343,28.10395859695343,27.864572240635894,27.9603271484375,409204
2024-02-22 00:00:00+08:00,27.96032725031838,28.05608033209593,27.91244888305664,27.91244888305664,473348
2024-02-23 00:00:00+08:00,27.864572995988595,28.008204448398086,27.673063175193935,27.7209415435791,562413
2024-02-26 00:00:00+08:00,27.72094135991637,27.912449353069203,27.72094135991637,27.768817901611328,579733
2024-02-27 00:00:00+08:00,27.720939917598177,27.816692996006072,27.577306647240537,27.625185012817383,637352
2024-02-29 00:00:00+08:00,27.625186450153457,27.768817901611328,27.625186450153457,27.768817901611328,421808
2024-03-01 00:00:00+08:00,27.768817901611328,27.768817901611328,27.625186450153457,27.768817901611328,283256
2024-03-04 00:00:00+08:00,27.768817718264707,28.439100255806498,27.768817718264707,27.816694259643555,1969230
2024-03-05 00:00:00+08:00,27.768816456802124,27.912447900786866,27.625185012817383,27.625185012817383,694656
2024-03-06 00:00:00+08:00,27.67306155202133,27.864571361582918,27.625185012817383,27.625185012817383,569368
2024-03-07 00:00:00+08:00,27.57730902538592,27.625187395091586,27.433677569015035,27.481555938720703,841396
2024-03-08 00:00:00+08:00,27.43367605031551,27.43367605031551,27.146413153476313,27.337921142578125,1308830
2024-03-11 00:00:00+08:00,27.337921142578125,27.481554417370678,27.194289694158527,27.337921142578125,724832
2024-03-12 00:00:00+08:00,27.385798763552035,27.673061652565224,27.29004385842334,27.577306747436523,544262
2024-03-13 00:00:00+08:00,27.433675203255795,27.625185012817383,27.433675203255795,27.625185012817383,1053354
2024-03-14 00:00:00+08:00,27.577306647240537,27.67306155202133,27.48155356883264,27.625185012817383,685066
2024-03-15 00:00:00+08:00,27.625185295163764,27.720940200923234,27.529430389404297,27.529430389404297,1120708
2024-03-18 00:00:00+08:00,27.577306647240537,27.720939917598177,27.48155356883264,27.625185012817383,576658
2024-03-19 00:00:00+08:00,27.577308264796603,27.864572995988595,27.577308264796603,27.7209415435791,882735
2024-03-20 00:00:00+08:00,27.673063175193935,27.864572995988595,27.625186633181773,27.7209415435791,785735
2024-03-21 00:00:00+08:00,27.720942499097653,28.00820541381836,27.720942499097653,28.00820541381836,1056794
