date,open,high,low,close,volume
2023-11-21 00:00:00+08:00,160.26357994110367,161.57363847365878,160.26357994110367,161.13694763183594,534434
2023-11-22 00:00:00+08:00,161.13694763183594,162.0103293154816,160.7002707829265,161.13694763183594,401037
2023-11-23 00:00:00+08:00,160.7002707829265,161.57363847365878,160.7002707829265,161.13694763183594,297954
2023-11-24 00:00:00+08:00,161.57363891601562,162.44700660913898,161.1369480729972,161.57363891601562,539012
2023-11-27 00:00:00+08:00,162.01032981633338,167.68724081301326,162.01032981633338,162.88369750976562,1710744
2023-11-28 00:00:00+08:00,163.75706475863456,163.75706475863456,162.010329376512,162.44700622558594,674135
2023-11-29 00:00:00+08:00,162.44700705148935,162.8836978956969,161.57363935598778,162.0103302001953,401756
2023-11-30 00:00:00+08:00,162.44702175573522,165.5038299560547,162.01034486491443,165.5038299560547,1326793
2023-12-01 00:00:00+08:00,165.50382955455117,165.50382955455117,164.19377089943737,165.067138671875,728632
2023-12-04 00:00:00+08:00,165.067138671875,165.94050644431263,164.19377089943737,165.067138671875,642911
2023-12-05 00:00:00+08:00,164.63043334117444,164.63043334117444,162.44700710524125,163.3203887939453,740868
2023-12-06 00:00:00+08:00,164.1937564897359,164.63043334117444,163.3203887939453,163.3203887939453,336840
2023-12-07 00:00:00+08:00,163.75706564538385,163.75706564538385,162.44700710524125,163.3203887939453,298142
2023-12-08 00:00:00+08:00,164.19375604637077,164.19375604637077,162.44700666659278,162.88369750976562,501221
2023-12-11 00:00:00+08:00,162.44700616439104,162.44700616439104,161.13694763183594,161.13694763183594,898265
2023-12-12 00:00:00+08:00,161.5736393016532,162.01033014571388,160.2635807623846,160.7002716064453,683894
2023-12-13 00:00:00+08:00,160.7002716064453,160.7002716064453,159.82690391123742,160.7002716064453,571057
2023-12-14 00:00:00+08:00,162.0103293154816,162.0103293154816,160.26357994110367,161.13694763183594,883313
2023-12-15 00:00:00+08:00,161.5736389731605,163.7570652031979,161.13694812998764,162.88369750976562,755581
2023-12-18 00:00:00+08:00,162.44700622558594,163.75706475863456,162.44700622558594,162.44700622558594,466500
2023-12-19 00:00:00+08:00,162.01032975903402,162.01032975903402,161.1369480729972,161.57363891601562,421011
2023-12-20 00:00:00+08:00,162.4470069968611,162.4470069968611,160.2635807623846,160.7002716064453,567989
2023-12-21 00:00:00+08:00,160.26358032226562,160.70027116512705,159.3902126294562,160.26358032226562,520188
2023-12-22 00:00:00+08:00,160.2635807076047,160.7002715515161,159.3902130126953,159.3902130126953,602154
2023-12-25 00:00:00+08:00,161.13694884639102,161.13694884639102,159.39021345176064,159.826904296875,332504
2023-12-26 00:00:00+08:00,160.7002707829265,161.13694763183594,160.26357994110367,161.13694763183594,302120
2023-12-27 00:00:00+08:00,160.70027166048618,162.0103302001953,160.70027166048618,162.0103302001953,270757
2023-12-28 00:00:00+08:00,162.01032975903402,162.44700660913898,160.70027122289224,161.57363891601562,351992
2023-12-29 00:00:00+08:00,161.13694769253732,162.88369706757328,160.70027084346341,162.44700622558594,409471
2024-01-02 00:00:00+08:00,162.44702096546885,164.6304473876953,161.5736531951612,164.6304473876953,737682
2024-01-03 00:00:00+08:00,163.75706564538385,163.75706564538385,162.0103302538027,163.3203887939453,983335
2024-01-04 00:00:00+08:00,164.1937556006219,164.1937556006219,162.44700622558594,162.44700622558594,516248
2024-01-05 00:00:00+08:00,163.3203883529385,163.7570652031979,162.44700666659278,162.88369750976562,374200
2024-01-08 00:00:00+08:00,162.88369712795094,165.50381419501937,162.88369712795094,163.75706481933594,638261
2024-01-09 00:00:00+08:00,164.1937559882992,164.1937559882992,161.57363891601562,161.57363891601562,543713
2024-01-10 00:00:00+08:00,158.08016927836297,158.08016927836297,155.89674284015106,157.6434783935547,2935039
2024-01-11 00:00:00+08:00,157.206802842746,157.206802842746,156.33343505859375,156.33343505859375,1135645
2024-01-12 00:00:00+08:00,157.20680236816406,157.64347926246447,156.33343458664837,157.20680236816406,667175
2024-01-15 00:00:00+08:00,158.08017062689825,158.08017062689825,156.33343505859375,156.33343505859375,565924
2024-01-16 00:00:00+08:00,156.33343426285603,156.33343426285603,154.58668471052758,155.46005249023438,929372
2024-01-17 00:00:00+08:00,155.02336115628933,155.02336115628933,152.83993491395276,153.7133026123047,1419449
2024-01-18 00:00:00+08:00,152.83993491395276,154.5866703106566,152.40324406832005,153.7133026123047,725662
2024-01-19 00:00:00+08:00,153.71331693082078,155.46005249023438,153.71331693082078,155.46005249023438,624173
2024-01-22 00:00:00+08:00,156.33342014503262,156.33342014503262,153.7133030496093,154.14999389648438,684029
2024-01-23 00:00:00+08:00,154.14999385005143,155.02336155062494,152.83993530273438,152.83993530273438,788409
2024-01-24 00:00:00+08:00,152.8399353487727,155.02336159732096,152.8399353487727,154.14999389648438,469557
2024-01-25 00:00:00+08:00,154.58667075044588,155.02336159732096,153.2766122027342,154.14999389648438,407234
2024-01-26 00:00:00+08:00,153.71331739830114,155.02337606830298,153.71331739830114,154.58668518066406,253984
2024-01-29 00:00:00+08:00,154.58668557608783,155.8967442494407,154.58668557608783,155.02337646484375,344477
2024-01-30 00:00:00+08:00,155.46003756421445,155.46003756421445,153.276611328125,153.276611328125,543232
2024-01-31 00:00:00+08:00,152.83993486404484,152.83993486404484,151.96655317306457,152.4032440185547,770773
2024-02-01 00:00:00+08:00,153.71330300330789,153.71330300330789,152.40324445599083,152.83993530273438,450893
2024-02-02 00:00:00+08:00,153.7133026123047,154.1499934579374,153.7133026123047,153.7133026123047,257641
2024-02-05 00:00:00+08:00,153.7133021725083,153.7133021725083,152.4032436322719,153.276611328125,635618
2024-02-15 00:00:00+08:00,145.85298117624643,147.16303986246123,141.04943732443047,145.41629028320312,4468814
2024-02-16 00:00:00+08:00,144.9796142578125,145.8529820562535,143.23286466801534,144.9796142578125,2122130
2024-02-19 00:00:00+08:00,145.416275112825,148.47306906648652,144.97959825825257,148.03639221191406,1069249
2024-02-20 00:00:00+08:00,148.47306862720887,148.47306862720887,147.1630240744539,147.59970092773438,869765
2024-02-21 00:00:00+08:00,148.03639138517096,148.4730682373047,147.16302368799,148.4730682373047,458376
2024-02-22 00:00:00+08:00,148.4730682373047,148.90975908235194,146.72633284294275,148.4730682373047,775427
2024-02-23 00:00:00+08:00,148.47306906648652,148.47306906648652,147.59970136442803,148.03639221191406,395053
2024-02-26 00:00:00+08:00,147.59971685729585,147.59971685729585,143.2328638957212,144.10623168945312,2528754
2024-02-27 00:00:00+08:00,144.10621638483636,144.97959807872695,142.35948098288236,142.79615783691406,1337152
2024-02-29 00:00:00+08:00,143.2328642830349,144.5429229736328,142.35949648694134,144.5429229736328,894981
2024-03-01 00:00:00+08:00,145.41629076972637,145.41629076972637,143.66955517753925,144.5429229736328,753528
2024-03-04 00:00:00+08:00,144.97961435909681,144.97961435909681,142.7961738720962,143.6695556640625,1131156
2024-03-05 00:00:00+08:00,143.6695399693721,143.6695399693721,142.3594814174507,143.23284912109375,887723
2024-03-06 00:00:00+08:00,144.5429225827766,144.5429225827766,142.79617300239772,144.10623168945312,951319
2024-03-07 00:00:00+08:00,143.23284868385937,143.66953953080466,142.35948098288236,142.79615783691406,825038
2024-03-08 00:00:00+08:00,130.56896969731832,132.7523959738568,128.82223427325306,129.2589111328125,12826472
2024-03-11 00:00:00+08:00,126.20211751489448,129.25891151244335,123.58200037818757,127.07548522949219,4731703
2024-03-12 00:00:00+08:00,127.51219040115481,133.18910217285156,127.07549949836454,133.18910217285156,2714257
2024-03-13 00:00:00+08:00,133.18908688539935,133.62576374515245,129.69560204280566,131.8790283203125,2573890
2024-03-14 00:00:00+08:00,131.4423370361328,132.75239559691886,130.56896932658003,131.4423370361328,2002119
2024-03-15 00:00:00+08:00,131.00566057913352,131.00566057913352,129.25891116176325,130.5689697265625,1396524
2024-03-18 00:00:00+08:00,130.56897013193193,131.00566098585873,129.25891156306542,129.6956024169922,1424205
